"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","0101111","10:00:00","13:30:00","","","Punt verd mòbil","Medi ambient",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","1010011","10:00:00","13:30:00","","","Punt verd mòbil","Medi ambient",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","1010011","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","0101111","10:00:00","13:30:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","1010011","10:00:00","13:30:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"75990068722","Punt Verd Mòbil *Pou de la Figuera - Jaume Giralt","#","C","Pou de la Figuera","1","1","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.387447","2.179772","431422.778","4582093.406","431514.72","4582294.341","","No tenen telèfon","","01/01","31/12","1010011","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074645","Punt Verd Mòbil *Plaça Verda de la Prosperitat","#","C","Tissó","18","18","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.443006","2.183955","431830.611","4588258.115","431922.555","4588459.107","","","","01/01","31/12","1110111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400074645","Punt Verd Mòbil *Plaça Verda de la Prosperitat","#","C","Tissó","18","18","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.443006","2.183955","431830.611","4588258.115","431922.555","4588459.107","","","","01/01","31/12","1110111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074649","Punt Verd Mòbil *Ronda General Mitre","#","Rda","General Mitre","28","36","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393999","2.133181","427534.696","4582858.63","427626.602","4583059.571","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074649","Punt Verd Mòbil *Ronda General Mitre","#","Rda","General Mitre","28","36","24","les Tres Torres","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.393999","2.133181","427534.696","4582858.63","427626.602","4583059.571","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074651","Punt Verd Mòbil *Plaça Trinitat","#","Pl","Trinitat","1","1","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450186","2.190741","432404.963","4589049.896","432496.912","4589250.896","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074651","Punt Verd Mòbil *Plaça Trinitat","#","Pl","Trinitat","1","1","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450186","2.190741","432404.963","4589049.896","432496.912","4589250.896","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074652","Punt Verd Mòbil *Mercat Vall d'Hebron","#","Pg","Vall d'Hebron","136","136","38","la Teixonera","07","Horta-Guinardó","08035","019","BARCELONA","41.424294","2.142574","428353.22","4586214.129","428445.132","4586415.101","","","","01/01","31/12","1110111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074652","Punt Verd Mòbil *Mercat Vall d'Hebron","#","Pg","Vall d'Hebron","136","136","38","la Teixonera","07","Horta-Guinardó","08035","019","BARCELONA","41.424294","2.142574","428353.22","4586214.129","428445.132","4586415.101","","","","01/01","31/12","1110111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074654","Punt Verd Mòbil *Plaça Madres de la Plaza de Mayo","#","Pg","Verdum","2","2","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.435615","2.172463","430862.798","4587446.667","430954.733","4587647.652","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074654","Punt Verd Mòbil *Plaça Madres de la Plaza de Mayo","#","Pg","Verdum","2","2","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.435615","2.172463","430862.798","4587446.667","430954.733","4587647.652","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074656","Punt Verd Mòbil *Plaça Maragall","#","Pl","Maragall","14","14","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.420567","2.1812","431576.963","4585769.218","431668.905","4585970.187","","","","01/01","31/12","1111101","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074656","Punt Verd Mòbil *Plaça Maragall","#","Pl","Maragall","14","14","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.420567","2.1812","431576.963","4585769.218","431668.905","4585970.187","","","","01/01","31/12","1111101","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400074662","Punt Verd Mòbil *Plaça Virrei Amat","#","Pl","Virrei Amat","6","6","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.43006","2.174283","431008.937","4586828.582","431100.873","4587029.561","","","","01/01","31/12","1101111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074662","Punt Verd Mòbil *Plaça Virrei Amat","#","Pl","Virrei Amat","6","6","44","Vilapicina i la Torre Llobeta","08","Nou Barris","08031","019","BARCELONA","41.43006","2.174283","431008.937","4586828.582","431100.873","4587029.561","","","","01/01","31/12","1101111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074664","Punt Verd Mòbil *Jorge Manrique-Ventura Rodríguez","#","C","Jorge Manrique","15","15","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.431255","2.14992","428974.66","4586980.924","429066.578","4587181.904","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074664","Punt Verd Mòbil *Jorge Manrique-Ventura Rodríguez","#","C","Jorge Manrique","15","15","41","la Vall d'Hebron","07","Horta-Guinardó","08035","019","BARCELONA","41.431255","2.14992","428974.66","4586980.924","429066.578","4587181.904","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074713","Punt Verd Mòbil *Mercat Felip II","#","C","Olesa","43","43","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.42278","2.185057","431901.577","4586011.842","431993.522","4586212.814","","","","01/01","31/12","1101111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074713","Punt Verd Mòbil *Mercat Felip II","#","C","Olesa","43","43","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.42278","2.185057","431901.577","4586011.842","431993.522","4586212.814","","","","01/01","31/12","1101111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074714","Punt Verd Mòbil *Joan Sales-Poesia","#","C","Joan Sales","3","3","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.43288","2.14298","428396.583","4587167.051","428488.495","4587368.032","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400074714","Punt Verd Mòbil *Joan Sales-Poesia","#","C","Joan Sales","3","3","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.43288","2.14298","428396.583","4587167.051","428488.495","4587368.032","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074716","Punt Verd Mòbil *Via Júlia-Plaça Francesc Layret","#","Via","Júlia","111","111","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.44248","2.177803","431316.193","4588204.597","431408.132","4588405.589","","","","01/01","31/12","1011111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074716","Punt Verd Mòbil *Via Júlia-Plaça Francesc Layret","#","Via","Júlia","111","111","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.44248","2.177803","431316.193","4588204.597","431408.132","4588405.589","","","","01/01","31/12","1011111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400074722","Punt Verd Mòbil *Rambla Onze Setembre-Santa Coloma","#","Rbla","Onze de Setembre","38","38","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430224","2.19311","432582.201","4586831.939","432674.152","4587032.918","","","","01/01","31/12","1110111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074722","Punt Verd Mòbil *Rambla Onze Setembre-Santa Coloma","#","Rbla","Onze de Setembre","38","38","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.430224","2.19311","432582.201","4586831.939","432674.152","4587032.918","","","","01/01","31/12","1110111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400074723","Punt Verd Mòbil *Biscaia-Avinguda Meridiana","#","C","Biscaia","361","361","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417282","2.186379","432006.337","4585400.41","432098.283","4585601.376","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074723","Punt Verd Mòbil *Biscaia-Avinguda Meridiana","#","C","Biscaia","361","361","63","Navas","09","Sant Andreu","08027","019","BARCELONA","41.417282","2.186379","432006.337","4585400.41","432098.283","4585601.376","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074727","Punt Verd Mòbil *Mercat Guineueta","#","Pg","Valldaura","186","186","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438652","2.170254","430681.445","4587785.663","430773.378","4587986.651","","","","01/01","31/12","1111101","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074727","Punt Verd Mòbil *Mercat Guineueta","#","Pg","Valldaura","186","186","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438652","2.170254","430681.445","4587785.663","430773.378","4587986.651","","","","01/01","31/12","1111101","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074728","Punt Verd Mòbil *Santuari","#","C","Santuari","27","27","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.420291","2.151211","429070.62","4585762.674","429162.539","4585963.642","","","","01/01","31/12","1111101","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074728","Punt Verd Mòbil *Santuari","#","C","Santuari","27","27","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.420291","2.151211","429070.62","4585762.674","429162.539","4585963.642","","","","01/01","31/12","1111101","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400074731","Punt Verd Mòbil *Plaça Congrés Eucarístic","#","Pl","Congrés Eucarístic","10","10","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.426115","2.180865","431554.762","4586385.404","431646.704","4586586.379","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400074731","Punt Verd Mòbil *Plaça Congrés Eucarístic","#","Pl","Congrés Eucarístic","10","10","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.426115","2.180865","431554.762","4586385.404","431646.704","4586586.379","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075712","Punt Verd Mòbil *Rambla Badal-Sants","#","Rbla","Badal","202","202","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.375271","2.130901","427323.196","4580781.385","427415.1","4580982.307","","","","01/01","31/12","1101111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075712","Punt Verd Mòbil *Rambla Badal-Sants","#","Rbla","Badal","202","202","18","Sants","03","Sants-Montjuïc","08028","019","BARCELONA","41.375271","2.130901","427323.196","4580781.385","427415.1","4580982.307","","","","01/01","31/12","1101111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075871","Punt Verd Mòbil *Mercat Barceloneta","#","C","Atlàntida","49","49","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.379875","2.189865","432258.84","4581244.738","432350.79","4581445.666","","","","01/01","31/12","1110111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075871","Punt Verd Mòbil *Mercat Barceloneta","#","C","Atlàntida","49","49","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.379875","2.189865","432258.84","4581244.738","432350.79","4581445.666","","","","01/01","31/12","1110111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075873","Punt Verd Mòbil *Mercat d'Hostafrancs - Àliga","#","C","Vilardell","25","25","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.374776","2.14327","428357.032","4580716.112","428448.946","4580917.034","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075873","Punt Verd Mòbil *Mercat d'Hostafrancs - Àliga","#","C","Vilardell","25","25","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.374776","2.14327","428357.032","4580716.112","428448.946","4580917.034","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075876","Punt Verd Mòbil *Mercat Santa Caterina","#","Av","Francesc Cambó","12","12","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385854","2.177541","431234.588","4581918.302","431326.528","4582119.236","","","","01/01","31/12","1111101","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075876","Punt Verd Mòbil *Mercat Santa Caterina","#","Av","Francesc Cambó","12","12","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385854","2.177541","431234.588","4581918.302","431326.528","4582119.236","","","","01/01","31/12","1111101","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075904","Punt Verd Mòbil *Plaça Duc Medinaceli - Passeig Colom","#","Pl","Duc de Medinaceli","8","8","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378203","2.17867","431320.965","4581067.983","431412.906","4581268.909","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075904","Punt Verd Mòbil *Plaça Duc Medinaceli - Passeig Colom","#","Pl","Duc de Medinaceli","8","8","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.378203","2.17867","431320.965","4581067.983","431412.906","4581268.909","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075906","Punt Verd Mòbil *Mercat de la Marina","#","C","Foneria","39","39","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.361006","2.139571","428032.54","4579190.461","428124.451","4579391.368","","","","01/01","31/12","1111011","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075906","Punt Verd Mòbil *Mercat de la Marina","#","C","Foneria","39","39","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.361006","2.139571","428032.54","4579190.461","428124.451","4579391.368","","","","01/01","31/12","1111011","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075908","Punt Verd Mòbil *Passeig del Born- Rec","#","Pg","Born","21","21","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38501","2.182812","431674.421","4581820.377","431766.365","4582021.31","","","","01/01","31/12","1011111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075908","Punt Verd Mòbil *Passeig del Born- Rec","#","Pg","Born","21","21","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.38501","2.182812","431674.421","4581820.377","431766.365","4582021.31","","","","01/01","31/12","1011111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075909","Punt Verd Mòbil *Rambla Badal-Quetzal","#","Rbla","Badal","40","40","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.367432","2.13415","427586.237","4579908.468","427678.144","4580109.382","","","","01/01","31/12","1111011","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075909","Punt Verd Mòbil *Rambla Badal-Quetzal","#","Rbla","Badal","40","40","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.367432","2.13415","427586.237","4579908.468","427678.144","4580109.382","","","","01/01","31/12","1111011","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075910","Punt Verd Mòbil *Drassanes-Portal Santa Madrona","#","C","Portal de Santa Madrona","12","12","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376593","2.17536","431042.415","4580891.825","431134.353","4581092.749","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075910","Punt Verd Mòbil *Drassanes-Portal Santa Madrona","#","C","Portal de Santa Madrona","12","12","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376593","2.17536","431042.415","4580891.825","431134.353","4581092.749","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075912","Punt Verd Mòbil *Biblioteca Jaume Fuster-Plaça Lesseps","#","C","Riera de Vallcarca","17","17","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.407774","2.148995","428871.75","4584374.897","428963.667","4584575.853","","","","01/01","31/12","0111111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075912","Punt Verd Mòbil *Biblioteca Jaume Fuster-Plaça Lesseps","#","C","Riera de Vallcarca","17","17","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.407774","2.148995","428871.75","4584374.897","428963.667","4584575.853","","","","01/01","31/12","0111111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075913","Punt Verd Mòbil *Numància-Viriat","#","C","Viriat","47","47","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.380718","2.141151","428186.34","4581377.548","428278.252","4581578.476","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075913","Punt Verd Mòbil *Numància-Viriat","#","C","Viriat","47","47","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.380718","2.141151","428186.34","4581377.548","428278.252","4581578.476","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075914","Punt Verd Mòbil *Plaça dels Àngels-Montalegre","#","Pl","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383039","2.167834","430419.993","4581613.472","430511.926","4581814.402","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075914","Punt Verd Mòbil *Plaça dels Àngels-Montalegre","#","Pl","Àngels","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.383039","2.167834","430419.993","4581613.472","430511.926","4581814.402","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075919","Punt Verd Mòbil *Plaça de la Farga","#","C","Almeria","36","36","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372122","2.13894","427992.04","4580425.133","428083.95","4580626.052","","","","01/01","31/12","1110111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075919","Punt Verd Mòbil *Plaça de la Farga","#","C","Almeria","36","36","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.372122","2.13894","427992.04","4580425.133","428083.95","4580626.052","","","","01/01","31/12","1110111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075920","Punt Verd Mòbil *Arc de Triomf","#","Pg","Lluís Companys","15","15","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390704","2.180199","431461.931","4582454.612","431553.873","4582655.551","","","","01/01","31/12","1111101","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075920","Punt Verd Mòbil *Arc de Triomf","#","Pg","Lluís Companys","15","15","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.390704","2.180199","431461.931","4582454.612","431553.873","4582655.551","","","","01/01","31/12","1111101","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075924","Punt Verd Mòbil *Plaça Sant Miquel","#","Pl","Sant Miquel","1","1","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382233","2.176965","431182.613","4581516.703","431274.553","4581717.633","","","","01/01","31/12","1110111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075924","Punt Verd Mòbil *Plaça Sant Miquel","#","Pl","Sant Miquel","1","1","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.382233","2.176965","431182.613","4581516.703","431274.553","4581717.633","","","","01/01","31/12","1110111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075925","Punt Verd Mòbil *Rambla Raval-Hospital","#","Rbla","Raval","7","7","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379548","2.168872","430503.092","4581225.147","430595.025","4581426.074","","","","01/01","31/12","1011111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075925","Punt Verd Mòbil *Rambla Raval-Hospital","#","Rbla","Raval","7","7","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.379548","2.168872","430503.092","4581225.147","430595.025","4581426.074","","","","01/01","31/12","1011111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075928","Punt Verd Mòbil *Provença-Rambla Catalunya","#","Rbla","Catalunya","102","102","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393938","2.15986","429764.952","4582829.966","429856.878","4583030.908","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075928","Punt Verd Mòbil *Provença-Rambla Catalunya","#","Rbla","Catalunya","102","102","07","la Dreta de Eixample","02","Eixample","08008","019","BARCELONA","41.393938","2.15986","429764.952","4582829.966","429856.878","4583030.908","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075967","Punt Verd Mòbil *Mercat de Provençals","#","C","Menorca","64","64","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.420089","2.197622","432948.762","4585703.294","433040.717","4585904.263","","","","01/01","31/12","1111101","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075967","Punt Verd Mòbil *Mercat de Provençals","#","C","Menorca","64","64","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.420089","2.197622","432948.762","4585703.294","433040.717","4585904.263","","","","01/01","31/12","1111101","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075971","Punt Verd Mòbil *Mercat de la Concepció","#","C","València","321","321","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.396632","2.168342","430476.943","4583122.132","430568.876","4583323.076","","","","01/01","31/12","1101111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400075971","Punt Verd Mòbil *Mercat de la Concepció","#","C","València","321","321","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.396632","2.168342","430476.943","4583122.132","430568.876","4583323.076","","","","01/01","31/12","1101111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075994","Punt Verd Mòbil *Passeig Taulat-Provençals","#","C","Provençals","5","5","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.404015","2.213004","434217.946","4583906.982","434309.913","4584107.935","","","","01/01","31/12","1011111","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075994","Punt Verd Mòbil *Passeig Taulat-Provençals","#","C","Provençals","5","5","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.404015","2.213004","434217.946","4583906.982","434309.913","4584107.935","","","","01/01","31/12","1011111","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400075998","Punt Verd Mòbil *Consell de Cent-Rocafort","#","C","Consell de Cent","104","104","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.380572","2.151989","429092.462","4581352.449","429184.382","4581553.377","","","","01/01","31/12","0111111","08:30:00","14:00:00","","Punt verd mòbil","Medi ambient","Medi ambient",
"99400075998","Punt Verd Mòbil *Consell de Cent-Rocafort","#","C","Consell de Cent","104","104","09","la Nova Esquerra de l'Eixample","02","Eixample","08015","019","BARCELONA","41.380572","2.151989","429092.462","4581352.449","429184.382","4581553.377","","","","01/01","31/12","0111111","08:30:00","14:00:00","","","Punt verd mòbil","Medi ambient",
"99400076170","Punt Verd Mòbil *Diputació - Passeig de Sant Joan","#","C","Diputació","334","334","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395314","2.173765","430928.907","4582971.499","431020.844","4583172.442","","","","01/01","31/12","1111101","16:30:00","19:15:00","","","Punt verd mòbil","Medi ambient",
"99400076170","Punt Verd Mòbil *Diputació - Passeig de Sant Joan","#","C","Diputació","334","334","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395314","2.173765","430928.907","4582971.499","431020.844","4583172.442","","","","01/01","31/12","1111101","16:30:00","19:15:00","","Punt verd mòbil","Medi ambient","Medi ambient",
