ID_Pas,Codi_Pas,M2_Pas,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Longitud,Latitud,X_ETRS89,Y_ETRS89,Data_Alta,Data_Baixa
8341259,255000000_Pastilla,7.46,1,Ciutat Vella,3,la Barceloneta,2.1912782,41.3822703,432379.448,4581509.588,2000/01/01,2020/02/09
8341264,255000000_Pastilla,12.03,1,Ciutat Vella,3,la Barceloneta,2.1913257,41.3823749,432383.530,4581521.174,2000/01/01,
8341272,255000000_Pastilla,11.79,1,Ciutat Vella,3,la Barceloneta,2.1913867,41.3822182,432388.465,4581503.699,2000/01/01,
8341280,255000000_Pastilla,19.84,1,Ciutat Vella,3,la Barceloneta,2.1917041,41.3814185,432414.185,4581414.661,2000/01/01,
8341288,255000000_Pastilla,14.14,1,Ciutat Vella,3,la Barceloneta,2.1941945,41.3826236,432623.664,4581546.519,2000/01/01,2020/06/09
8341295,255000000_Pastilla,12.06,1,Ciutat Vella,3,la Barceloneta,2.1936335,41.3830984,432577.233,4581599.650,2000/01/01,
8341301,255000000_Pastilla,2.01,1,Ciutat Vella,3,la Barceloneta,2.1921698,41.3806663,432452.335,4581330.860,2000/01/01,2015/03/15
8341305,255000000_Pastilla,16.02,1,Ciutat Vella,3,la Barceloneta,2.1919781,41.3807179,432436.356,4581336.700,2000/01/01,2020/02/09
8341313,255000000_Pastilla,5.95,1,Ciutat Vella,3,la Barceloneta,2.1919409,41.3805837,432433.123,4581321.860,2000/01/01,2016/01/17
8341317,255000000_Pastilla,4.55,1,Ciutat Vella,3,la Barceloneta,2.1918753,41.3806017,432427.650,4581323.833,2000/01/01,2016/01/17
8341320,255000000_Pastilla,7.58,1,Ciutat Vella,3,la Barceloneta,2.1909172,41.3794957,432346.390,4581201.836,2000/01/01,
8341325,255000000_Pastilla,5.99,1,Ciutat Vella,3,la Barceloneta,2.1910546,41.3794873,432357.875,4581200.768,2000/01/01,
8341329,255000000_Pastilla,5.94,1,Ciutat Vella,3,la Barceloneta,2.1910299,41.3795590,432355.873,4581208.760,2000/01/01,
8341333,255000000_Pastilla,7.35,1,Ciutat Vella,3,la Barceloneta,2.1910898,41.3795319,432360.856,4581205.730,2000/01/01,
8341338,255000000_Pastilla,5.91,1,Ciutat Vella,3,la Barceloneta,2.1912280,41.3795222,432372.403,4581204.590,2000/01/01,
8341342,255000000_Pastilla,6.11,1,Ciutat Vella,3,la Barceloneta,2.1911995,41.3795973,432370.098,4581212.873,2000/01/01,
8341346,255000000_Pastilla,7.58,1,Ciutat Vella,3,la Barceloneta,2.1912643,41.3795691,432375.490,4581209.728,2000/01/01,
8341351,255000000_Pastilla,6.05,1,Ciutat Vella,3,la Barceloneta,2.1913723,41.3796356,432384.595,4581216.980,2000/01/01,
8341355,255000000_Pastilla,5.94,1,Ciutat Vella,3,la Barceloneta,2.1915735,41.3795990,432401.373,4581212.768,2000/01/01,2016/01/17
8341359,255000000_Pastilla,5.99,1,Ciutat Vella,3,la Barceloneta,2.1915444,41.3796708,432399.018,4581220.768,2000/01/01,
8341363,255000000_Pastilla,7.46,1,Ciutat Vella,3,la Barceloneta,2.1916061,41.3796432,432404.140,4581217.710,2000/01/01,
8341368,255000000_Pastilla,5.99,1,Ciutat Vella,3,la Barceloneta,2.1917169,41.3797104,432413.480,4581225.098,2000/01/01,
8341372,255000000_Pastilla,6.10,1,Ciutat Vella,3,la Barceloneta,2.1918900,41.3797501,432427.995,4581229.285,2000/01/01,
8341376,255000000_Pastilla,6.02,1,Ciutat Vella,3,la Barceloneta,2.1920655,41.3797860,432442.700,4581233.160,2000/01/01,
8341380,255000000_Pastilla,6.07,1,Ciutat Vella,3,la Barceloneta,2.1922350,41.3798264,432456.923,4581237.490,2000/01/01,2016/01/17
8341384,255000000_Pastilla,5.87,1,Ciutat Vella,3,la Barceloneta,2.1921467,41.3800542,432449.773,4581262.928,2000/01/01,
8341388,255000000_Pastilla,5.98,1,Ciutat Vella,3,la Barceloneta,2.1917687,41.3805442,432418.675,4581317.530,2000/01/01,2016/01/17
8341392,255000000_Pastilla,6.03,1,Ciutat Vella,3,la Barceloneta,2.1915939,41.3805061,432404.020,4581313.435,2000/01/01,2016/01/17
8341396,255000000_Pastilla,4.36,1,Ciutat Vella,3,la Barceloneta,2.1914598,41.3805074,432392.803,4581313.713,2000/01/01,2016/01/17
8341399,255000000_Pastilla,6.08,1,Ciutat Vella,3,la Barceloneta,2.1914239,41.3804690,432389.760,4581309.538,2000/01/01,2016/01/17
8341403,255000000_Pastilla,6.00,1,Ciutat Vella,3,la Barceloneta,2.1912533,41.3804295,432375.458,4581305.213,2000/01/01,2016/01/17
8341407,255000000_Pastilla,5.94,1,Ciutat Vella,3,la Barceloneta,2.1910747,41.3803894,432360.480,4581300.960,2000/01/01,2016/01/17
8341412,255000000_Pastilla,3.04,1,Ciutat Vella,3,la Barceloneta,2.1909516,41.3803912,432350.195,4581301.260,2000/01/01,2016/01/17
8341416,255000000_Pastilla,6.06,1,Ciutat Vella,3,la Barceloneta,2.1909029,41.3803506,432346.078,4581296.775,2000/01/01,2016/01/17
8341420,255000000_Pastilla,12.00,1,Ciutat Vella,3,la Barceloneta,2.1904455,41.3814787,432308.998,4581422.398,2000/01/01,2019/07/31
8341426,255000000_Pastilla,5.89,1,Ciutat Vella,3,la Barceloneta,2.1905620,41.3812128,432318.470,4581392.788,2000/01/01,2015/04/21
8341430,255000000_Pastilla,7.08,1,Ciutat Vella,3,la Barceloneta,2.1884035,41.3816138,432138.395,4581438.950,2000/01/01,2020/02/09
8341436,255000000_Pastilla,7.44,1,Ciutat Vella,3,la Barceloneta,2.1901421,41.3820107,432284.184,4581481.660,2000/01/01,
8341441,255000000_Pastilla,32.21,1,Ciutat Vella,3,la Barceloneta,2.1925347,41.3796783,432481.826,4581220.848,2000/01/01,2020/02/09
8341452,255000000_Pastilla,28.12,1,Ciutat Vella,3,la Barceloneta,2.1930107,41.3804501,432522.430,4581306.125,2000/01/01,2015/03/15
8341463,255000000_Pastilla,27.68,1,Ciutat Vella,3,la Barceloneta,2.1934178,41.3810977,432557.135,4581377.780,2000/01/01,2020/06/09
8341474,255000000_Pastilla,23.16,1,Ciutat Vella,3,la Barceloneta,2.1942547,41.3824657,432628.537,4581528.920,2000/01/01,2020/06/09
8341530,255000000_Pastilla,9.42,1,Ciutat Vella,3,la Barceloneta,2.1900951,41.3825803,432280.848,4581544.910,2000/01/01,2020/02/09
8341534,255000000_Pastilla,9.91,1,Ciutat Vella,3,la Barceloneta,2.1900472,41.3824876,432276.740,4581534.680,2000/01/01,
8341539,255000000_Pastilla,10.31,1,Ciutat Vella,3,la Barceloneta,2.1901991,41.3821079,432289.050,4581492.384,2000/01/01,
8341544,255000000_Pastilla,5.95,1,Ciutat Vella,3,la Barceloneta,2.1923754,41.3807129,432469.580,4581335.815,2000/01/01,2015/03/15
8341548,255000000_Pastilla,6.25,1,Ciutat Vella,3,la Barceloneta,2.1899234,41.3825412,432266.448,4581540.758,2000/01/01,
8341553,255000000_Pastilla,7.47,1,Ciutat Vella,3,la Barceloneta,2.1910505,41.3827976,432360.948,4581568.304,2000/01/01,
8341558,255000000_Pastilla,3.74,1,Ciutat Vella,3,la Barceloneta,2.1893865,41.3808630,432219.810,4581354.820,2000/01/01,2015/07/06
8341561,255000000_Pastilla,4.43,1,Ciutat Vella,3,la Barceloneta,2.1886916,41.3807034,432161.543,4581337.680,2000/01/01,
8341564,255000000_Pastilla,2.83,1,Ciutat Vella,3,la Barceloneta,2.1888380,41.3803382,432173.403,4581296.990,2000/01/01,
8341567,255000000_Pastilla,4.52,1,Ciutat Vella,3,la Barceloneta,2.1896267,41.3802689,432239.273,4581288.680,2000/01/01,
8341570,255000000_Pastilla,4.48,1,Ciutat Vella,3,la Barceloneta,2.1891333,41.3795993,432197.330,4581214.737,2000/01/01,
8341573,255000000_Pastilla,4.53,1,Ciutat Vella,3,la Barceloneta,2.1898277,41.3797600,432255.553,4581231.993,2000/01/01,
8341576,255000000_Pastilla,4.49,1,Ciutat Vella,3,la Barceloneta,2.1897203,41.3800292,432246.853,4581262.037,2000/01/01,
8341579,255000000_Pastilla,6.05,1,Ciutat Vella,3,la Barceloneta,2.1892926,41.3792021,432210.233,4581170.467,2000/01/01,
8341582,255000000_Pastilla,5.25,1,Ciutat Vella,3,la Barceloneta,2.1899874,41.3793543,432268.500,4581186.900,2000/01/01,
8341585,255000000_Pastilla,3.68,1,Ciutat Vella,3,la Barceloneta,2.1924482,41.3807286,432475.683,4581337.560,2000/01/01,2015/03/15
8341588,255000000_Pastilla,8.77,1,Ciutat Vella,3,la Barceloneta,2.1899861,41.3826390,432271.796,4581551.518,2000/01/01,
8336481,255000000_Pastilla,26.95,1,Ciutat Vella,3,la Barceloneta,2.1862182,41.3821209,431956.210,4581496.918,2000/01/01,2009/01/07
8336560,255000000_Pastilla,7.61,1,Ciutat Vella,3,la Barceloneta,2.1874040,41.3820708,432055.302,4581490.472,2000/01/01,2020/02/09
8336565,255000000_Pastilla,10.80,1,Ciutat Vella,3,la Barceloneta,2.1873337,41.3819498,432049.292,4581477.082,2000/01/01,2018/05/09
8336581,255000000_Pastilla,10.94,1,Ciutat Vella,3,la Barceloneta,2.1875582,41.3820033,432068.123,4581482.812,2000/01/01,2020/02/09
8336624,255000000_Pastilla,10.08,1,Ciutat Vella,3,la Barceloneta,2.1869822,41.3812923,432019.216,4581404.408,2000/01/01,2017/06/14
8336669,255000000_Pastilla,6.03,1,Ciutat Vella,3,la Barceloneta,2.1873256,41.3813138,432047.955,4581406.513,2000/01/01,
8336673,255000000_Pastilla,6.08,1,Ciutat Vella,3,la Barceloneta,2.1874965,41.3813562,432062.290,4581411.100,2000/01/01,
8335863,255000000_Pastilla,15.01,1,Ciutat Vella,3,la Barceloneta,2.1843575,41.3824293,431800.940,4581532.630,2000/01/01,2018/01/22
8335869,255000000_Pastilla,29.88,1,Ciutat Vella,3,la Barceloneta,2.1842205,41.3821089,431789.145,4581497.238,2000/01/01,2019/12/02
8335943,255000000_Pastilla,21.10,1,Ciutat Vella,3,la Barceloneta,2.1848210,41.3818330,431839.071,4581466.081,2000/01/01,2012/12/01
8322377,255000000_Pastilla,10.20,1,Ciutat Vella,3,la Barceloneta,2.1896652,41.3834338,432245.780,4581640.030,2000/01/01,2019/12/02
8322574,255000000_Pastilla,17.63,1,Ciutat Vella,3,la Barceloneta,2.1921638,41.3841905,432455.485,4581722.078,2000/01/01,2019/12/02
8322580,255000000_Pastilla,20.92,1,Ciutat Vella,3,la Barceloneta,2.1907904,41.3837389,432340.180,4581672.978,2000/01/01,
8322632,255000000_Pastilla,28.61,1,Ciutat Vella,3,la Barceloneta,2.1949393,41.3835803,432686.920,4581652.203,2000/01/01,2020/06/09
8322643,255000000_Pastilla,26.06,1,Ciutat Vella,3,la Barceloneta,2.1958046,41.3847918,432760.520,4581786.001,2000/01/01,2020/06/09
8322676,255000000_Pastilla,25.27,1,Ciutat Vella,3,la Barceloneta,2.1956413,41.3848158,432746.890,4581788.745,2000/01/01,2020/06/09
8336740,255000000_Pastilla,12.09,1,Ciutat Vella,3,la Barceloneta,2.1874758,41.3818835,432061.105,4581469.590,2000/01/01,2020/02/09
8336321,255000000_Pastilla,46.19,1,Ciutat Vella,3,la Barceloneta,2.1851949,41.3816558,431870.152,4581446.142,2000/01/01,2009/01/07
8336332,255000000_Pastilla,22.02,1,Ciutat Vella,3,la Barceloneta,2.1852064,41.3820088,431871.480,4581485.290,2000/01/01,2019/12/02
8434035,255000000_Pastilla,28.55,1,Ciutat Vella,3,la Barceloneta,2.1960534,41.3849783,432781.516,4581806.510,2000/01/01,2017/02/20
8336155,255000000_Pastilla,8.78,1,Ciutat Vella,3,la Barceloneta,2.1842732,41.3819879,431793.428,4581483.745,2000/01/01,2018/03/21
8433998,255000000_Pastilla,36.28,1,Ciutat Vella,3,la Barceloneta,2.1967364,41.3856901,432839.350,4581885.033,2000/01/01,2015/10/13
8434010,255000000_Pastilla,22.99,1,Ciutat Vella,3,la Barceloneta,2.1967061,41.3854687,432836.594,4581860.393,2000/01/01,2020/06/09
8630095,255000000_Pastilla,10.00,1,Ciutat Vella,3,la Barceloneta,2.1902157,41.3766809,432284.808,4580889.840,2011/02/22,2018/03/22
8715058,255000000_Pastilla,4.50,1,Ciutat Vella,3,la Barceloneta,2.1893206,41.3808843,432214.320,4581357.277,2013/03/19,2015/07/06
8715061,255000000_Pastilla,4.50,1,Ciutat Vella,3,la Barceloneta,2.1893513,41.3809258,432216.930,4581361.817,2013/03/19,2015/07/06
8861308,255000000_Pastilla,23.27,1,Ciutat Vella,3,la Barceloneta,2.1896717,41.3792275,432241.960,4581173.028,2016/01/18,
8861314,255000000_Pastilla,6.85,1,Ciutat Vella,3,la Barceloneta,2.1893559,41.3791566,432215.484,4581165.364,2016/01/18,
8861363,255000000_Pastilla,7.00,1,Ciutat Vella,3,la Barceloneta,2.1900198,41.3792670,432271.110,4581177.138,2016/01/18,
9041379,255000000_Pastilla,29.91,1,Ciutat Vella,3,la Barceloneta,2.1949998,41.3853020,432693.750,4581843.300,2017/08/25,
8942335,255000000_Pastilla,28.12,1,Ciutat Vella,3,la Barceloneta,2.1932192,41.3807889,432540.220,4581343.607,2015/03/16,2020/06/09
8963133,255000000_Pastilla,6.00,1,Ciutat Vella,3,la Barceloneta,2.1896338,41.3773881,432236.885,4580968.840,2016/12/13,
8963137,255000000_Pastilla,6.00,1,Ciutat Vella,3,la Barceloneta,2.1896667,41.3773046,432239.540,4580959.590,2016/12/13,
8963145,255000000_Pastilla,6.05,1,Ciutat Vella,3,la Barceloneta,2.1906289,41.3775669,432320.283,4580987.880,2016/12/13,
9099803,255000000_Pastilla,30.74,1,Ciutat Vella,3,la Barceloneta,2.1967846,41.3856578,432843.346,4581881.365,2015/10/14,
9144004,255000000_Pastilla,7.36,1,Ciutat Vella,3,la Barceloneta,2.1879945,41.3815231,432104.104,4581429.172,2018/03/23,
9141972,255000000_Pastilla,8.78,1,Ciutat Vella,3,la Barceloneta,2.1842674,41.3819901,431792.955,4581484.025,2018/03/22,2019/12/02
9141720,255000000_Pastilla,22.50,1,Ciutat Vella,3,la Barceloneta,2.1876037,41.3677980,432057.144,4579905.748,2018/01/22,
9141729,255000000_Pastilla,22.50,1,Ciutat Vella,3,la Barceloneta,2.1873215,41.3678275,432033.571,4579909.296,2018/01/22,
9184630,255000000_Pastilla,8.01,1,Ciutat Vella,3,la Barceloneta,2.1873215,41.3819534,432048.280,4581477.480,2018/05/10,
9140234,255000000_Pastilla,6.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1794022,41.3844881,431388.773,4581765.120,2018/03/23,
9140237,255000000_Pastilla,5.95,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1797140,41.3847363,431415.107,4581792.433,2018/03/23,
9140499,255000000_Pastilla,7.38,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1804940,41.3853609,431480.977,4581861.160,2018/03/23,
9140527,255000000_Pastilla,4.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1812423,41.3859595,431544.170,4581927.053,2018/03/23,
9140530,255000000_Pastilla,4.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1815403,41.3861957,431569.333,4581953.057,2018/03/23,
9141272,255000000_Pastilla,33.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1873108,41.3865437,432052.170,4581987.160,2018/03/23,
9133789,255000000_Pastilla,10.11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1801866,41.3900902,431460.238,4582386.476,2018/03/16,
9133794,255000000_Pastilla,7.40,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1800297,41.3900402,431447.070,4582381.058,2018/03/16,2019/02/14
9133807,255000000_Pastilla,4.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1791288,41.3892697,431370.940,4582296.227,2018/03/16,
9135513,255000000_Pastilla,4.53,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1782250,41.3867678,431292.740,4582019.140,2018/03/16,
9135516,255000000_Pastilla,10.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1788494,41.3871990,431345.396,4582066.488,2018/03/16,
9099196,255000000_Pastilla,2.42,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1793983,41.3892002,431393.393,4582288.313,2018/02/12,
9080734,255000000_Pastilla,14.70,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1823500,41.3814531,431632.067,4581425.853,2018/01/23,2020/06/14
9081019,255000000_Pastilla,11.25,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1843860,41.3828376,431803.754,4581577.940,2018/01/23,2019/12/02
9063934,255000000_Pastilla,16.60,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1815212,41.3897958,431571.506,4582352.699,2017/10/20,
9064157,255000000_Pastilla,32.21,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1817236,41.3877759,431586.309,4582128.342,2017/10/20,
9064174,255000000_Pastilla,35.41,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1814406,41.3886159,431563.528,4582221.750,2017/10/20,
9064186,255000000_Pastilla,25.86,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1813962,41.3890554,431560.287,4582270.627,2017/10/20,
9064197,255000000_Pastilla,22.46,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1813658,41.3896035,431558.315,4582331.530,2017/10/20,
9064209,255000000_Pastilla,18.92,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1812673,41.3897183,431550.204,4582344.340,2017/10/20,
9062561,255000000_Pastilla,10.31,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1792476,41.3872008,431378.703,4582066.437,2017/11/17,2018/03/15
9062568,255000000_Pastilla,9.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1786263,41.3869749,431326.508,4582041.837,2017/11/17,2018/03/15
9062574,255000000_Pastilla,7.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1788603,41.3871962,431346.308,4582066.180,2017/11/17,2018/03/15
9026608,255000000_Pastilla,12.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1792494,41.3871854,431378.833,4582064.728,2017/05/31,2017/11/16
9026616,255000000_Pastilla,12.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1786085,41.3869941,431325.036,4582044.004,2017/05/31,2017/11/16
9026624,255000000_Pastilla,12.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1788814,41.3872184,431348.095,4582068.706,2017/05/31,2017/11/16
8868231,255000000_Pastilla,11.25,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1843969,41.3828581,431804.680,4581580.276,2016/03/01,2018/01/22
8829009,255000000_Pastilla,13.90,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1808429,41.3898715,431514.884,4582361.670,2015/08/21,2019/02/14
8901231,255000000_Pastilla,8.75,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1782313,41.3858792,431292.336,4581920.540,2016/05/19,
8706283,255000000_Pastilla,27.50,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1835908,41.3824108,431736.824,4581531.200,2012/12/02,2018/01/22
8767319,255000000_Pastilla,15.63,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1824395,41.3883648,431646.775,4582193.161,2014/08/08,2019/08/18
8767437,255000000_Pastilla,30.89,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1817100,41.3878023,431585.205,4582131.217,2014/08/08,2017/10/19
8767498,255000000_Pastilla,35.16,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1818739,41.3877211,431598.816,4582122.092,2014/08/08,2020/02/09
8728438,255000000_Pastilla,34.90,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1841484,41.3849762,431786.125,4581815.551,2013/08/05,2016/05/18
8447853,255000000_Pastilla,8.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1795769,41.3892167,431408.350,4582289.953,2009/03/12,2015/06/30
8447857,255000000_Pastilla,6.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1795706,41.3890810,431407.680,4582274.920,2009/03/12,2015/06/30
8515972,255000000_Pastilla,12.00,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1831739,41.3850705,431704.738,4581826.770,2009/11/02,
8531356,255000000_Pastilla,4.19,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1758035,41.3862858,431089.780,4581967.537,2009/06/01,2018/03/15
8322709,255000000_Pastilla,50.62,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1886900,41.3870054,432167.964,4582037.260,2000/01/01,
8322727,255000000_Pastilla,33.33,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1876930,41.3872839,432084.895,4582069.023,2000/01/01,
8335365,255000000_Pastilla,4.01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1802397,41.3832350,431457.475,4581625.395,2000/01/01,
8310260,255000000_Pastilla,26.39,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1827826,41.3901069,431677.293,4582386.231,2000/01/01,2020/06/30
8310376,255000000_Pastilla,22.38,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1832523,41.3907660,431717.252,4582459.093,2000/01/01,
8322652,255000000_Pastilla,8.14,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1903141,41.3851065,432301.777,4581825.170,2000/01/01,2016/06/16
8322658,255000000_Pastilla,8.11,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1902625,41.3851663,432297.525,4581831.910,2000/01/01,2016/06/16
8322664,255000000_Pastilla,9.76,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1920475,41.3864284,432448.072,4581970.660,2000/01/01,2010/09/06
8322670,255000000_Pastilla,9.45,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1919678,41.3864679,432441.450,4581975.028,2000/01/01,2010/09/06
8336097,255000000_Pastilla,19.99,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1831836,41.3824444,431702.800,4581535.281,2000/01/01,2009/01/07
8336123,255000000_Pastilla,14.71,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1823434,41.3814544,431631.520,4581426.033,2000/01/01,2018/01/22
8336149,255000000_Pastilla,13.98,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1828092,41.3817126,431670.730,4581454.340,2000/01/01,2020/06/14
8335881,255000000_Pastilla,7.43,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1838413,41.3821890,431757.530,4581506.383,2000/01/01,2018/01/22
8310038,255000000_Pastilla,25.08,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1844129,41.3898825,431813.359,4582360.075,2000/01/01,2020/02/09
8335547,255000000_Pastilla,7.71,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1826059,41.3827870,431654.860,4581573.730,2000/01/01,2019/12/02
8335551,255000000_Pastilla,14.68,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1825760,41.3828000,431652.370,4581575.265,2000/01/01,2019/12/02
8335577,255000000_Pastilla,19.04,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1829951,41.3827083,431687.317,4581564.707,2000/01/01,2019/12/02
8335627,255000000_Pastilla,21.26,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1834040,41.3832140,431722.039,4581620.586,2000/01/01,2009/01/07
8335683,255000000_Pastilla,4.97,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1843997,41.3828524,431804.918,4581579.606,2000/01/01,2016/02/29
8335689,255000000_Pastilla,11.92,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1848218,41.3826630,431840.008,4581558.277,2000/01/01,2016/02/29
8335695,255000000_Pastilla,11.86,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1835751,41.3824154,431735.510,4581531.764,2000/01/01,2012/12/01
8335767,255000000_Pastilla,11.15,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1840010,41.3829618,431771.679,4581592.087,2000/01/01,2009/01/07
8310585,255000000_Pastilla,20.02,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1821908,41.3904640,431628.190,4582426.341,2000/01/01,2020/06/30
8310678,255000000_Pastilla,19.91,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1815274,41.3897949,431572.025,4582352.590,2000/01/01,2017/10/19
8310779,255000000_Pastilla,14.16,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1802207,41.3900969,431463.096,4582387.186,2000/01/01,2018/03/15
8310786,255000000_Pastilla,7.40,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1800212,41.3900364,431446.354,4582380.602,2000/01/01,2018/03/15
8310791,255000000_Pastilla,13.90,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1808982,41.3898512,431519.483,4582359.319,2000/01/01,2015/08/20
8310798,255000000_Pastilla,12.21,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1812705,41.3897285,431550.478,4582345.456,2000/01/01,2017/10/19
8310832,255000000_Pastilla,27.32,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1813879,41.3890615,431559.590,4582271.270,2000/01/01,2017/10/19
8310843,255000000_Pastilla,29.97,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1814361,41.3886076,431563.150,4582220.844,2000/01/01,2017/10/19
8310855,255000000_Pastilla,35.06,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1816951,41.3887585,431584.957,4582237.372,2000/01/01,
8310895,255000000_Pastilla,5.20,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1794237,41.3891943,431395.517,4582287.620,2000/01/01,2018/02/11
8310949,255000000_Pastilla,17.38,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1828159,41.3886444,431678.549,4582223.840,2000/01/01,2014/08/07
8311219,255000000_Pastilla,24.97,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1832567,41.3904593,431717.305,4582424.960,2000/01/01,
8311229,255000000_Pastilla,8.81,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1794646,41.3890897,431398.832,4582275.998,2000/01/01,2015/06/30
8311235,255000000_Pastilla,3.49,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1859941,41.3905091,431946.215,4582428.345,2000/01/01,2017/12/26
8311237,255000000_Pastilla,4.98,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2.1849083,41.3896861,431854.575,4582337.825,2000/01/01,2017/12/25
